AIN,NOCLEAN,LIEN,VACANT
5304036005,0,,1
5304036901,0,,1
5305001910,0,,1
5305002012,0,,1
5305002900,0,,1
5305002901,0,,1
5305002902,0,,1
5305002903,0,,1
5305002904,0,,1
5305006003,0,,1
5305006010,0,,1
5305006015,0,,1
5305006900,0,,1
5305007001,0,,1
5305007002,0,,1
5305007900,0,,1
5305007901,0,,1
5305010910,0,,1
5305013007,0,,1
5305013009,0,,1
5305013010,1,1367.73,1
5305013012,0,,1
5305013013,0,,1
5305013015,0,,1
5305013018,0,,1
5305013021,0,,1
5305013025,1,2835.84,1
5305013027,0,,1
5305013028,0,,1
5305014003,0,,1
5305014007,0,,1
5305014008,0,,1
5305014015,1,2994.31,1
5305015024,0,,1
5305015029,0,,1
5305015030,0,,1
5305015032,1,2022.58,1
5305015034,0,,1
5305015900,0,,1
5305016001,0,,1
5305016002,0,,1
5305016003,0,,1
5305016004,0,,1
5305016006,0,,1
5305016007,0,,1
5305016010,0,,1
5305016011,0,,1
5305016012,0,,1
5305016013,0,,1
5305017001,0,,1
5305017002,0,,1
5305017003,0,,1
5305017014,0,,1
5305017015,0,,1
5305017018,0,,1
5305017021,0,,1
5305017022,0,,1
5305017029,0,,1
5305017032,0,,1
5305017033,0,,1
5305017036,0,,1
5305017037,0,,1
5305017038,0,,1
5305018001,0,,1
5305018002,0,,1
5305018003,0,,1
5305018004,0,,1
5305018006,0,,1
5305018018,0,,1
5305018019,0,,1
5305018025,0,,1
5305019001,1,960.76,1
5305019003,1,1552.73,1
5305019012,0,,1
5305019019,0,,1
5305019020,0,,1
5305019022,1,960.8,1
5305019023,0,,1
5305019025,1,4109.97,1
5305019030,0,,1
5305019031,0,,1
5305019032,0,,1
5305019033,0,,1
5305019034,0,,1
5305019035,0,,1
5305019036,0,,1
5305019037,0,,1
5305020003,0,,1
5305020004,0,,1
5305020006,0,,1
5305020008,1,1341.74,1
5305020009,0,,1
5305020010,0,,1
5305020014,0,,1
5305021002,0,,1
5305021004,0,,1
5305021005,0,,1
5305021016,0,,1
5305021017,0,,1
5305021018,0,,1
5305021019,0,,1
5305021022,0,,1
5305021023,0,,1
5305021024,0,,1
5305021026,0,,1
5305021027,0,,1
5305021029,0,,1
5305022002,0,,1
5305022021,0,,1
5305022022,0,,1
5305023007,1,2101.23,1
5305023008,0,,1
5305023011,0,,1
5305023019,1,2450.44,1
5305023020,1,1609.87,1
5305023026,0,,1
5305023027,0,,1
5305024014,0,,1
5305024016,0,,1
5305024024,0,,1
5305024025,0,,1
5305024026,0,,1
5305024027,0,,1
5305024029,0,,1
5305024030,0,,1
5305024031,0,,1
5305024032,0,,1
5305024033,0,,1
5305024034,0,,1
5305024035,0,,1
5305024038,0,,1
5305024039,0,,1
5305025007,0,,1
5305025008,0,,1
5305025019,0,,1
5305025020,0,,1
5305025900,0,,1
5305026001,0,,1
5305026015,0,,1
5305026016,0,,1
5305026030,0,,1
5305026032,0,,1
5305026033,0,,1
5305026034,0,,1
5305026038,0,,1
5305027001,0,,1
5305027002,0,,1
5305027003,0,,1
5305027013,0,,1
5305028001,1,3452.87,1
5305028002,1,2091.48,1
5305028003,0,,1
5305028007,0,,1
5305028008,0,,1
5305028009,1,1991.22,1
5305028010,1,2408.67,1
5305028011,0,,1
5305028013,0,,1
5305028014,0,,1
5305028015,0,,1
5305028016,0,,1
5305028017,0,,1
5305028019,0,,1
5305028021,1,2148.19,1
5305028022,1,1824.25,1
5305028023,1,1378.66,1
5305029006,0,,1
5305030001,0,,1
5305030005,0,,1
5305032008,1,1990.25,1
5305032023,0,,1
5305032900,0,,1
5305035002,0,,1
5305035006,0,,1
5305039002,0,,1
5305039017,0,,1
5305040002,0,,1
5305040003,0,,1
5305040004,1,2399.1,1
5305040005,0,,1
5306002025,0,,1
5306002026,0,,1
5306002027,0,,1
5306002028,0,,1
5306002029,0,,1
5306002030,0,,1
5306002031,0,,1
5306002032,0,,1
5306002033,0,,1
5306003006,0,,1
5306003007,0,,1
5306003008,0,,1
5306003009,0,,1
5306003011,0,,1
5306003012,0,,1
5306003013,0,,1
5306003014,0,,1
5306004013,1,214.75,1
5306004014,0,,1
5306004016,0,,1
5306004017,1,214.75,1
5306004018,1,214.75,1
5306004019,1,214.75,1
5306004020,1,214.75,1
5306004021,1,214.75,1
5306004022,0,,1
5306004023,0,,1
5306004025,0,,1
5306004026,0,,1
5306004027,0,,1
5306004028,0,,1
5306004029,0,,1
5306004030,0,,1
5306004031,0,,1
5306004056,0,,1
5306005012,0,,1
5306005013,0,,1
5306005037,0,,1
5306005038,0,,1
5306005039,0,,1
5306005040,0,,1
5306005041,0,,1
5306005042,0,,1
5306005043,0,,1
5306005044,0,,1
5306005045,0,,1
5306005046,0,,1
5306005052,0,,1
5306006002,0,,1
5306006005,1,179.28,1
5306006006,1,179.28,1
5306006007,1,179.28,1
5306006008,1,179.28,1
5306006009,1,179.28,1
5306006010,1,179.28,1
5306006011,0,,1
5306006015,0,,1
5306006016,1,179.28,1
5306006017,0,,1
5306006018,1,179.28,1
5306006019,1,179.28,1
5306006039,0,,1
5306006040,1,179.28,1
5306006041,1,179.28,1
5306006042,1,179.28,1
5306006043,1,179.28,1
5306006044,0,,1
5306006045,1,179.28,1
5306006046,0,,1
5306006049,1,179.28,1
5306006051,0,,1
5306006052,1,179.28,1
5306006061,0,,1
5306007003,1,214.75,1
5306007004,1,214.75,1
5306007005,1,214.75,1
5306007006,1,214.75,1
5306007007,1,214.75,1
5306007008,1,214.75,1
5306007009,1,214.75,1
5306007010,1,214.75,1
5306007011,1,214.75,1
5306007012,1,214.75,1
5306007013,1,179.28,1
5306007014,1,179.28,1
5306007015,1,179.28,1
5306007016,1,179.28,1
5306007017,1,179.28,1
5306007018,1,179.28,1
5306007019,1,179.28,1
5306007020,1,179.28,1
5306007021,1,179.28,1
5306007022,1,179.28,1
5306007025,1,179.28,1
5306007026,1,179.28,1
5306007027,1,179.28,1
5306007028,1,179.28,1
5306007029,1,179.28,1
5306007030,1,179.28,1
5306007031,1,179.28,1
5306007032,0,,1
5306007033,0,,1
5306007034,0,,1
5306007035,1,179.28,1
5306007036,0,,1
5306007037,1,179.28,1
5306007038,0,,1
5306007039,0,,1
5306007040,0,,1
5306007041,0,,1
5306007042,0,,1
5306007043,1,227.45,1
5306007044,0,,1
5306007045,0,,1
5306007046,0,,1
5306007047,1,179.28,1
5306007048,0,,1
5306007050,0,,1
5306008001,1,214.75,1
5306008002,1,214.75,1
5306008003,1,214.75,1
5306008004,1,214.75,1
5306008005,1,214.75,1
5306008006,0,,1
5306008009,1,191.63,1
5306008010,1,191.63,1
5306008011,1,191.63,1
5306008012,1,191.63,1
5306008013,1,191.63,1
5306008014,1,191.63,1
5306008015,1,191.63,1
5306008016,1,191.63,1
5306008017,1,191.63,1
5306008018,1,191.63,1
5306008019,1,191.63,1
5306008020,1,191.63,1
5306008021,1,179.28,1
5306008022,1,179.28,1
5306008023,1,179.28,1
5306008024,1,179.28,1
5306008025,0,,1
5306008026,1,179.28,1
5306008027,1,179.28,1
5306008028,1,179.28,1
5306008029,0,,1
5306008030,0,,1
5306008032,0,,1
5306008033,0,,1
5306008034,0,,1
5306008035,0,,1
5306008036,0,,1
5306008037,0,,1
5306008038,0,,1
5306008039,0,,1
5306008040,0,,1
5306008041,0,,1
5306008043,0,,1
5306008044,0,,1
5306008045,1,179.28,1
5306008046,1,279.52,1
5306008047,1,202.4,1
5306008048,0,,1
5306009002,0,,1
5306009020,0,,1
5306009021,1,179.28,1
5306009022,1,179.28,1
5306009023,1,179.28,1
5306009024,1,179.28,1
5306009025,1,179.28,1
5306009026,1,179.28,1
5306009030,1,191.63,1
5306009031,1,191.63,1
5306009033,1,191.63,1
5306009034,0,,1
5306009037,1,191.63,1
5306009039,1,191.63,1
5306009040,1,191.63,1
5306009041,1,191.63,1
5306009042,1,191.63,1
5306009043,1,191.63,1
5306009044,1,191.63,1
5306009051,1,333.51,1
5306009052,1,191.63,1
5306009053,0,,1
5306009054,1,191.63,1
5306010004,1,715.54,1
5306010053,0,,1
5306010054,0,,1
5306011028,0,,1
5306011029,0,,1
5306011030,0,,1
5306013001,0,,1
5306013002,0,,1
5306013008,0,,1
5306013016,0,,1
5306015901,0,,1
5306016025,1,214.75,1
5306016026,1,214.75,1
5306016027,1,214.75,1
5306016028,1,214.75,1
5306016029,1,214.75,1
5306016030,1,214.75,1
5306016031,1,214.75,1
5306016032,1,214.75,1
5306016033,1,214.75,1
5306016034,1,214.75,1
5306016035,1,214.75,1
5306016036,1,179.28,1
5306016037,1,179.28,1
5306016038,1,214.75,1
5306016039,1,154.23,1
5306016040,1,154.23,1
5306016041,1,154.23,1
5306016042,1,154.23,1
5306016043,1,154.23,1
5306016044,1,154.23,1
5306016045,1,154.23,1
5306016046,1,154.23,1
5306016047,1,17928,1
5306016048,1,179.28,1
5306016049,1,179.28,1
5306016050,1,154.23,1
5306016051,1,154.23,1
5306016052,1,154.23,1
5306016053,1,154.23,1
5306016054,0,,1
5306016055,1,154.23,1
5306016056,1,154.23,1
5306016057,0,,1
5306016058,0,,1
5306016059,0,,1
5306016065,1,154.23,1
5306016066,1,154.23,1
5306016067,0,,1
5306016068,1,214.75,1
5306016069,1,214.75,1
5306016070,1,214.75,1
5306016071,1,214.75,1
5306016072,1,214.75,1
5306016073,0,,1
5306017001,1,179.28,1
5306017002,1,179.28,1
5306017003,1,179.28,1
5306017004,1,227.45,1
5306017005,0,,1
5306017006,1,227.45,1
5306017007,1,227.45,1
5306017008,1,227.45,1
5306017009,1,227.45,1
5306017010,1,227.45,1
5306017011,1,179.28,1
5306017012,1,179.28,1
5306017013,1,154.23,1
5306017014,1,154.23,1
5306017015,0,,1
5306017016,1,154.23,1
5306017017,1,227.45,1
5306017018,1,227.45,1
5306017019,1,227.45,1
5306017020,0,,1
5306017021,0,,1
5306017022,0,,1
5306017023,1,179.28,1
5306017024,1,179.28,1
5306017043,1,344.27,1
5306017044,1,179.28,1
5306017045,0,,1
5306017046,1,179.28,1
5306017047,1,179.28,1
5306017048,1,17928,1
5306017049,0,,1
5306017052,1,179.28,1
5306017068,1,179.28,1
5306017069,1,271.84,1
5307002001,1,214.75,1
5307002002,1,214.75,1
5307002003,1,214.75,1
5307002004,0,,1
5307002005,1,214.75,1
5307002006,1,214.75,1
5307002007,1,214.75,1
5307002008,1,214.75,1
5307002009,0,,1
5307002011,0,,1
5307002022,0,,1
5307003001,1,179.28,1
5307003002,1,179.28,1
5307003003,1,179.28,1
5307003004,1,179.28,1
5307003005,1,179.28,1
5307003006,1,17928,1
5307003007,1,17928,1
5307003008,1,179.28,1
5307003009,1,179.28,1
5307003010,1,17928,1
5307003011,1,179.28,1
5307003012,1,179.28,1
5307003013,0,,1
5307003014,1,1195.14,1
5307003015,0,,1
5307003016,0,,1
5307003017,0,,1
5307003018,1,179.28,1
5307003019,1,179.28,1
5307003020,1,179.28,1
5307003021,1,179.28,1
5307003022,1,179.28,1
5307003023,1,179.28,1
5307003024,0,,1
5307003025,0,,1
5307003026,0,,1
5307003027,1,179.28,1
5307003028,1,179.28,1
5307003029,1,179.28,1
5307003030,1,179.28,1
5307003031,1,179.28,1
5307003032,1,179.28,1
5307003033,1,179.28,1
5307003034,1,179.28,1
5307003035,0,,1
5307003036,1,279.52,1
5307003037,1,179.28,1
5307003038,1,179.28,1
5307003039,1,179.28,1
5307003040,1,179.28,1
5307003041,0,,1
5307003042,0,,1
5307003043,1,333.51,1
5307004003,0,,1
5307004006,0,,1
5307004016,1,344.27,1
5307004017,1,333.51,1
5307004029,0,,1
5307005017,0,,1
5307005020,0,,1
5307005021,0,,1
5307005025,0,,1
5307006001,0,,1
5307006003,0,,1
5307006004,0,,1
5307006005,0,,1
5307006006,0,,1
5307006007,0,,1
5307007003,0,,1
5307007004,0,,1
5307007005,0,,1
5307007008,1,487.75,1
5307007010,1,487.75,1
5307007011,1,333.51,1
5307007012,0,,1
5307007014,0,,1
5307007016,1,3361.8,1
5307007017,0,,1
5307007018,0,,1
5307007020,0,,1
5307008001,1,179.28,1
5307008002,1,179.28,1
5307008003,1,179.28,1
5307008004,1,179.28,1
5307008005,1,179.28,1
5307008006,0,,1
5307008007,0,,1
5307008008,1,179.28,1
5307008009,1,179.28,1
5307008010,1,179.28,1
5307008011,1,179.28,1
5307008012,1,179.28,1
5307008013,1,179.28,1
5307008014,0,,1
5307008015,0,,1
5307008017,0,,1
5307008018,0,,1
5307008020,0,,1
5307008021,1,179.28,1
5307008022,1,179.28,1
5307008023,1,179.28,1
5307008024,1,179.28,1
5307008025,1,179.28,1
5307008026,1,179.28,1
5307009021,1,7381.86,1
5307010010,0,,1
5307010011,1,344.27,1
5307011001,1,179.28,1
5307011002,0,,1
5307011003,0,,1
5307011012,0,,1
5307011014,0,,1
5307011034,1,179.28,1
5307011035,1,202.4,1
5307011036,1,202.4,1
5307013006,0,,1
5307019024,0,,1
5307019033,0,,1
5307019034,0,,1
5307019036,0,,1
5307019037,0,,1
5309002006,0,,1
5309002007,0,,1
5309002024,0,,1
5309002027,0,,1
5309002028,0,,1
5309002029,0,,1
5309003027,1,2279.29,1
5309004027,0,,1
5309004037,0,,1
5309004038,0,,1
5309004039,0,,1
5309004905,0,,1
5309005003,0,,1
5309005031,0,,1
5309005900,0,,1
5309006010,0,,1
5309006011,0,,1
5309006025,0,,1
5309006030,0,,1
5309006031,0,,1
5309006032,0,,1
5309006270,0,,1
5309008900,0,,1
5309008901,0,,1
5309008902,0,,1
5309008903,0,,1
5309008904,0,,1
5309008905,0,,1
5309008906,0,,1
5309008907,0,,1
5309008908,0,,1
5309008909,0,,1
5309009017,1,1391.7,1
5309009018,0,,1
5309009019,0,,1
5309009024,0,,1
5309009032,0,,1
5309009038,0,,1
5309009042,0,,1
5309009043,0,,1
5309010018,0,,1
5309010019,0,,1
5309011007,0,,1
5309011008,0,,1
5309011012,0,,1
5309011015,0,,1
5309011020,0,,1
5309011021,0,,1
5309011022,0,,1
5309011023,0,,1
5309011024,0,,1
5309011037,0,,1
5309012003,0,,1
5309012007,0,,1
5309012009,0,,1
5309012011,0,,1
5309012013,0,,1
5309012015,0,,1
5309012017,0,,1
5309012019,0,,1
5309012026,0,,1
5309012039,0,,1
5309012041,0,,1
5309012044,0,,1
5309015017,0,,1
5309015018,0,,1
5309015031,0,,1
5309015032,1,1926.76,1
5309017005,0,,1
5312002018,0,,1
5312002025,0,,1
5312002027,0,,1
5312002028,0,,1
5312002029,0,,1
5312004017,0,,1
5312004018,0,,1
5312006900,0,,1
5312010900,0,,1
5312014001,0,,1
5312014002,0,,1
5312015010,0,,1
5312019001,0,,1
5312019010,0,,1
5312019020,0,,1
5312019032,0,,1
5312020015,0,,1
5312020026,0,,1
5312021059,0,,1
5312027028,0,,1
5312027033,0,,1
5312027034,0,,1
5312027035,0,,1
5312027036,0,,1
5312027037,0,,1
5312027038,0,,1
5312027039,0,,1
5312027040,0,,1
5312027041,0,,1
5312027042,0,,1
5312028004,0,,1
5312028005,0,,1
5312028010,0,,1
5312028012,0,,1
5312028015,0,,1
5312028016,0,,1
5312028017,0,,1
5312028018,0,,1
5312028019,0,,1
5312028022,0,,1
5312028029,0,,1
5312028032,0,,1
5312028033,0,,1
5312028038,0,,1
5312028039,0,,1
5312028900,0,,1
5312028901,0,,1
5312029026,0,,1
5312029028,0,,1
5312029030,0,,1
5312029031,0,,1
5312029033,0,,1
5312029037,0,,1
5313001901,0,,1
5313001902,0,,1
5313001904,0,,1
5313001906,0,,1
5313002903,0,,1
5313002904,0,,1
5407007004,0,,1
5407007006,0,,1
5407007007,0,,1
5407009013,0,,1
5407009015,0,,1
5407015001,0,,1
5407015002,0,,1
5407015003,0,,1
5407015004,0,,1
5407017005,0,,1
5407018022,0,,1
5407023018,0,,1
5407025009,0,,1
5407025010,0,,1
5407025015,0,,1
5408018017,0,,1
5408018023,0,,1
5408019010,0,,1
5408019014,0,,1
5409005032,0,,1
5409006038,0,,1
5409006040,0,,1
5409006041,0,,1
5409006042,0,,1
5409006043,0,,1
5409007003,0,,1
5409008001,0,,1
5409008002,0,,1
5409008003,0,,1
5409008004,0,,1
5409008005,0,,1
5409008006,0,,1
5409008015,0,,1
5409008018,0,,1
5409008019,0,,1
5409008020,0,,1
5409008021,0,,1
5409008022,0,,1
5409008023,0,,1
5409010806,0,,1
5409010807,0,,1
5409014001,0,,1
5409016018,0,,1
5409019802,0,,1
5409020901,0,,1
5409021902,0,,1
5410001800,0,,1
5410001804,0,,1
5410001805,0,,1
5410001806,0,,1
5410002807,0,,1
5410002814,0,,1
5410002901,0,,1
5410005005,0,,1
5410006009,0,,1
5410007013,0,,1
5410007019,0,,1
5410007021,0,,1
5410009811,0,,1
5410009901,0,,1
5410009902,0,,1
5410010012,0,,1
5410010013,0,,1
5410010014,0,,1
5410010019,0,,1
5410010020,0,,1
5410010022,0,,1
5410010023,0,,1
5410010027,0,,1
5410010028,0,,1
5410010029,0,,1
5410010030,0,,1
5410011002,0,,1
5410011003,0,,1
5410012022,0,,1
5410015814,0,,1
5410018008,0,,1
5410018009,0,,1
5410018010,0,,1
5410018016,0,,1
5410018017,0,,1
5410018018,0,,1
5410019017,0,,1
5410019018,0,,1
5410019019,0,,1
5410019025,0,,1
5410019026,0,,1
5414001004,0,,1
5414001005,0,,1
5414007007,0,,1
5414011008,0,,1
5414016002,0,,1
5414017028,0,,1
5414017030,0,,1
5414022011,0,,1
5414022900,0,,1
5414023027,0,,1
5414026019,0,,1
5414026020,0,,1
5414026021,0,,1
5446021033,0,,1
5446021034,0,,1
5446022007,0,,1
5446022900,0,,1
5446022901,0,,1
5446024019,0,,1
5446025901,0,,1
5446025902,0,,1
5446025904,0,,1
5446027025,0,,1
5447006900,0,,1
5447006901,0,,1
5447009007,0,,1
5447009019,0,,1
5447009900,0,,1
5447009901,0,,1
5447009902,0,,1
5447009903,0,,1
5447012800,0,,1
5447014016,0,,1
5447014017,0,,1
5447014031,0,,1
5447018008,0,,1
5447018801,0,,1
5447019007,0,,1
5447020900,0,,1
5447020901,0,,1
5447024006,0,,1
5447024008,0,,1
5447024030,0,,1
5447025021,0,,1
5447027900,0,,1
5447027902,0,,1
5447027903,0,,1
5447027904,0,,1
5447028010,0,,1
5447028011,0,,1
5447032901,0,,1
5468005038,0,,1
5468005039,0,,1
5468005040,0,,1
5468009007,0,,1
5468013003,0,,1
5468013041,0,,1
5468013078,0,,1
5468013900,0,,1
5468015015,0,,1
5468027900,0,,1
5468031900,0,,1
5468031901,0,,1
5468031902,0,,1
5468032902,0,,1
5468032903,0,,1
5481004010,0,,1
5481004017,0,,1
5481004018,0,,1
5481004019,0,,1
5481005026,0,,1
5481007001,0,,1
5481007021,0,,1
5481007022,0,,1
5481007023,0,,1
5481007029,0,,1
5481008009,0,,1
5481008013,0,,1
5481008014,0,,1
5481009009,0,,1
5481009010,0,,1
5481009011,0,,1
5481009012,0,,1
5481009013,0,,1
5481010002,0,,1
5481010004,0,,1
5481010008,0,,1
5481010010,0,,1
5481011011,0,,1
5482001002,0,,1
5482001003,0,,1
5482001004,0,,1
5482001005,0,,1
5482001006,0,,1
5482001009,0,,1
5482001011,0,,1
5482001013,0,,1
5482003019,0,,1
5482003020,0,,1
5482003021,0,,1
5482004001,0,,1
5482004002,0,,1
5482004003,0,,1
5482004004,0,,1
5482004005,0,,1
5482004006,0,,1
5482004007,0,,1
5482004008,0,,1
5482004029,0,,1
5482007014,0,,1
5482008007,0,,1
5482008008,0,,1
5482008800,0,,1
5483005015,0,,1
5483005016,0,,1
5483007016,0,,1
5483007018,0,,1
5483013900,0,,1
5483016018,0,,1
5483020007,0,,1
5483020008,0,,1
5483020012,0,,1
5483020015,0,,1
5483020017,0,,1
5483020021,0,,1
5483021009,0,,1
5486017020,0,,1
5486020028,0,,1
5486021026,0,,1
5486023026,0,,1
5486023027,0,,1
5486023028,0,,1
5486025007,0,,1
5486026007,0,,1
5486026012,0,,1
5486026024,0,,1
5486028022,0,,1
5486030012,0,,1
5492003001,0,,1
5492003002,0,,1
5492003004,0,,1
5492003005,0,,1
5492003021,0,,1
5492007006,0,,1
5492007007,0,,1
5492007009,0,,1
5492011011,0,,1
5492011018,0,,1
5492015026,0,,1
5492016030,0,,1
5492016034,0,,1
5492016035,0,,1
5492022002,0,,1
5492022900,0,,1
5492026018,0,,1
5492026025,0,,1
5492027017,0,,1
5492028901,0,,1
5492028902,0,,1
5492028903,0,,1
5492031005,0,,1
5492032024,0,,1
5492033005,0,,1
5492034005,0,,1
5492035027,0,,1
5492040001,0,,1
5493006905,0,,1
5493014001,0,,1
5493014002,0,,1
5493014006,0,,1
5493014014,0,,1
5493019022,0,,1
5493025011,0,,1
5493025016,0,,1
5493025019,0,,1
5493025023,0,,1
5493027001,0,,1
5493031900,0,,1
5493034011,0,,1
5709003031,0,,1
5709003049,0,,1
5716008012,0,,1
5716008016,0,,1
5716008018,0,,1
5716008019,0,,1
5716008020,0,,1
5716011011,0,,1
5716011012,0,,1
5716012024,0,,1
5716013002,0,,1
5716013009,0,,1
5716025030,0,,1
5716025901,0,,1
5716026010,0,,1
5716026800,0,,1
2264002002,0,,1
2264002003,0,,1
2264002004,0,,1
2264002006,0,,1
2264002007,0,,1
2264002008,0,,1
2264002016,0,,1
2264002017,0,,1
2264002018,0,,1
2264002019,0,,1
2264002020,0,,1
2264002021,0,,1
2264002022,0,,1
2264002024,0,,1
2264002033,0,,1
2264002035,0,,1
2264002036,0,,1
2264016032,0,,1
2264020030,0,,1
2264021018,0,,1
2265004009,1,1009.53,1
2265005014,0,,1
2265005017,0,,1
2265005018,0,,1
2265010020,0,,1
2265011015,0,,1
2265012012,0,,1
2265012014,0,,1
2265012017,0,,1
2265016001,0,,1
2265019013,0,,1
2265019014,0,,1
2265019015,0,,1
2265019016,0,,1
2265019017,0,,1
2265019018,0,,1
2265019019,0,,1
2265019020,0,,1
2265019021,0,,1
2265019022,0,,1
2265019023,0,,1
2265019024,0,,1
2265019025,0,,1
2265019026,0,,1
2265019027,0,,1
2265020019,0,,1
2265020020,0,,1
2274012900,0,,1
2274020900,0,,1
2276007058,0,,1
2276028021,0,,1
2276041023,0,,1
2360030017,0,,1
2365016007,0,,1
2368016034,0,,1
2369008003,0,,1
2375014044,0,,1
2375017180,0,,1
2382014900,0,,1
2382016900,0,,1
2425029900,0,,1
2429003900,0,,1
2429022900,0,,1
2161001036,0,,1
2161021013,0,,1
2161023022,0,,1
2161023025,0,,1
2161023026,0,,1
2161023027,0,,1
2161023028,0,,1
2163018023,1,914.29,1
2164001015,1,1563.83,1
2164001027,0,,1
2164006900,0,,1
2164020027,0,,1
2166001021,0,,1
2167012029,0,,1
2167018008,0,,1
2168014043,0,,1
2168014044,0,,1
2168021041,0,,1
2168021048,0,,1
2258001042,0,,1
2259017058,0,,1
2259017059,0,,1
2259017060,0,,1
2259018054,0,,1
2259018055,0,,1
2259018056,0,,1
2259018057,0,,1
2259018058,0,,1
2259018059,0,,1
2259018060,0,,1
2260022900,0,,1
2261009028,0,,1
2261009029,0,,1
2261013069,0,,1
2261013070,0,,1
2284014034,0,,1
2284014035,0,,1
2284014036,0,,1
2284014037,0,,1
2284014038,0,,1
2287008029,0,,1
2287009902,0,,1
2287009903,0,,1
2287009904,0,,1
2293010902,0,,1
2021014044,0,,1
2021014053,0,,1
2023002007,0,,1
2023008010,0,,1
2023008011,0,,1
2024003005,0,,1
2024003006,0,,1
2024003021,0,,1
2024003022,0,,1
2024004007,0,,1
2024004008,0,,1
2024012007,1,903.45,1
2028011900,0,,1
2028011901,0,,1
2033021900,0,,1
2033022901,0,,1
2039007002,0,,1
2039007003,0,,1
2040004021,0,,1
2040006902,0,,1
2040023006,0,,1
2040031049,0,,1
2040032021,0,,1
2041012041,0,,1
2041014001,0,,1
2041014043,0,,1
2041015023,0,,1
2041015024,0,,1
2041015041,0,,1
2041015045,0,,1
2041015046,0,,1
2041015057,0,,1
2041018023,0,,1
2041018033,0,,1
2041020011,0,,1
2042006049,0,,1
2042006050,0,,1
2042006051,0,,1
2042006052,0,,1
2042006053,0,,1
2042006054,0,,1
2042006055,0,,1
2042006056,0,,1
2042006057,0,,1
2042006058,0,,1
2042006059,0,,1
2042006060,0,,1
2042006061,0,,1
2042006062,0,,1
2042006063,0,,1
2042006064,0,,1
2042006065,0,,1
2042006066,0,,1
2042006067,0,,1
2042006068,0,,1
2042006069,0,,1
2042006075,0,,1
2046015002,0,,1
2103009012,1,822.58,1
2103009013,1,823.44,1
2103009014,1,823.44,1
2103011001,0,,1
2103015006,0,,1
2103015018,1,869.29,1
2103021008,0,,1
2103021077,0,,1
2103025030,0,,1
2104005005,0,,1
2104005065,0,,1
2104006048,0,,1
2104006050,0,,1
2104009016,0,,1
2104009031,0,,1
2104010027,0,,1
2104012025,0,,1
2104012026,0,,1
2104012027,0,,1
2104012028,0,,1
2104012029,0,,1
2104012035,0,,1
2104012062,0,,1
2104012901,0,,1
2104013024,0,,1
2105017900,0,,1
2105017901,0,,1
2105018900,0,,1
2105020005,0,,1
2105020006,0,,1
2106012054,0,,1
2106012066,0,,1
2106012109,0,,1
2106012110,0,,1
2107001093,0,,1
2107011117,0,,1
2107011119,0,,1
2107013035,0,,1
2107014900,0,,1
2107022044,0,,1
2108001902,0,,1
2108001908,0,,1
2108001914,0,,1
2108003032,0,,1
2109001900,0,,1
2109001902,0,,1
2109001903,0,,1
2109031013,0,,1
2110012062,0,,1
2110013007,0,,1
2110015031,0,,1
2110016901,0,,1
2110019023,0,,1
2110021053,0,,1
2111003014,1,451.14,1
2111003015,0,,1
2111004026,0,,1
2111007027,0,,1
2111013901,0,,1
2111019008,0,,1
2111026900,0,,1
2111026902,0,,1
2111027900,0,,1
2112012900,0,,1
2112022007,0,,1
2112024017,0,,1
2112024020,0,,1
2113007016,0,,1
2113007017,0,,1
2113007018,0,,1
2114001060,0,,1
2114003167,0,,1
2114008043,0,,1
2116016121,0,,1
2118010038,0,,1
2118026003,0,,1
2118026008,0,,1
2118026013,0,,1
2118026014,0,,1
2118026016,0,,1
2118026017,0,,1
2118026020,0,,1
2118029003,0,,1
2126001900,0,,1
2126004013,0,,1
2126004015,0,,1
2126014901,0,,1
2126015900,0,,1
2126021012,0,,1
2126021013,0,,1
2126021019,0,,1
2126028901,0,,1
2126034005,0,,1
2126034008,0,,1
2126034013,0,,1
2126035900,0,,1
2126037904,0,,1
2126038022,0,,1
2126038027,0,,1
2126038038,0,,1
2127001901,0,,1
2127001902,0,,1
2127012009,0,,1
2127012011,0,,1
2127013902,0,,1
2127014026,0,,1
2127014032,0,,1
2127014037,0,,1
2127014038,0,,1
2127016019,0,,1
2127017014,0,,1
2127017025,0,,1
2127018902,0,,1
2129035011,0,,1
2130027002,0,,1
2130028002,0,,1
2130028007,0,,1
2130029900,0,,1
2130030900,0,,1
2131023900,0,,1
2132022900,0,,1
2134001002,0,,1
2134023901,0,,1
2134033900,0,,1
2134034900,0,,1
2134036902,0,,1
2135016016,0,,1
2136002024,0,,1
2137020037,1,1126.94,1
2137020901,0,,1
2137020902,0,,1
2138004015,0,,1
2138007003,0,,1
2138008006,0,,1
2138010016,0,,1
2138012021,0,,1
2138023007,0,,1
2138023008,0,,1
2146011902,0,,1
2146016020,1,266.83,1
2146019008,0,,1
2146019010,0,,1
2146019014,0,,1
2146019015,0,,1
2146019016,0,,1
2146019017,0,,1
2146019023,0,,1
2146019033,0,,1
2146019034,0,,1
2146024022,0,,1
2146029014,1,1917.68,1
2148006015,1,912.23,1
2148007900,0,,1
2148007901,0,,1
2148024900,0,,1
2149003011,0,,1
2153008903,0,,1
2153031012,0,,1
2153032028,0,,1
2156002002,0,,1
2156018046,0,,1
2156018047,0,,1
